seq,latency_ns,latency_ms
987,691814,0.6918
988,716543,0.7165
989,681428,0.6814
990,826323,0.8263
991,908166,0.9082
992,640079,0.6401
993,1039647,1.0396
994,886597,0.8866
995,320895,0.3209
996,522197,0.5222
997,899794,0.8998
998,798296,0.7983
999,862010,0.862
1000,937561,0.9376
