seq,latency_ns,latency_ms
881,661500,0.6615
882,618300,0.6183
883,670600,0.6706
884,852400,0.8524
885,689400,0.6894
886,854600,0.8546
887,917000,0.917
888,691300,0.6913
889,573500,0.5735
890,431100,0.4311
891,639800,0.6398
892,384500,0.3845
893,841800,0.8418
894,1067300,1.0673
895,594000,0.594
896,589600,0.5896
897,481800,0.4818
898,520800,0.5208
899,820200,0.8202
900,884300,0.8843
901,695800,0.6958
902,725800,0.7258
903,691800,0.6918
904,647000,0.647
905,653400,0.6534
906,656800,0.6568
907,622200,0.6222
908,854000,0.854
909,643400,0.6434
910,614200,0.6142
911,873700,0.8737
912,778900,0.7789
913,899200,0.8992
914,599800,0.5998
915,728000,0.728
916,916500,0.9165
917,935600,0.9356
918,638800,0.6388
919,492900,0.4929
920,380000,0.38
921,339200,0.3392
922,371800,0.3718
923,577300,0.5773
924,676000,0.676
925,641900,0.6419
926,636900,0.6369
927,148200,0.1482
928,301700,0.3017
929,515000,0.515
930,623300,0.6233
931,181600,0.1816
932,318400,0.3184
933,308800,0.3088
934,445600,0.4456
935,345100,0.3451
936,509000,0.509
937,336800,0.3368
938,367900,0.3679
939,333400,0.3334
940,397500,0.3975
941,379600,0.3796
942,380900,0.3809
943,397100,0.3971
944,512100,0.5121
945,548400,0.5484
946,485800,0.4858
947,1433600,1.4336
948,687800,0.6878
949,739800,0.7398
950,838100,0.8381
951,713400,0.7134
952,503300,0.5033
953,564700,0.5647
954,616000,0.616
955,515500,0.5155
956,713600,0.7136
957,580200,0.5802
958,1660200,1.6602
959,1021000,1.021
960,2111500,2.1115
961,939500,0.9395
962,650800,0.6508
963,347100,0.3471
964,294400,0.2944
965,352300,0.3523
966,382100,0.3821
967,386500,0.3865
968,303600,0.3036
969,254600,0.2546
970,424400,0.4244
971,413000,0.413
972,442800,0.4428
973,595300,0.5953
974,791700,0.7917
975,421700,0.4217
976,527500,0.5275
977,485900,0.4859
978,466700,0.4667
979,431000,0.431
980,499000,0.499
981,628900,0.6289
982,709400,0.7094
983,709800,0.7098
984,767400,0.7674
985,612900,0.6129
986,470700,0.4707
987,543200,0.5432
988,1410700,1.4107
989,848300,0.8483
990,205500,0.2055
991,233500,0.2335
992,377000,0.377
993,450300,0.4503
994,540800,0.5408
995,601200,0.6012
996,563300,0.5633
997,461800,0.4618
998,513900,0.5139
999,721100,0.7211
1000,788700,0.7887
