elapsed_s,cpu_percent,memory_mb
86.897,0.0,2.13
86.998,0.0,2.13
87.099,0.0,2.13
87.200,0.0,2.13
87.301,0.0,2.13
87.402,0.0,2.13
87.503,0.0,2.13
87.604,0.0,2.13
87.705,0.0,2.13
87.805,0.0,2.13
87.906,0.0,2.13
88.007,0.0,2.13
88.108,0.0,2.13
88.209,0.0,2.13
88.310,0.0,2.13
88.410,9.9,2.13
88.511,0.0,2.13
88.612,0.0,2.13
88.713,0.0,2.13
88.814,0.0,2.13
88.915,0.0,2.13
89.015,0.0,2.13
89.116,0.0,2.13
89.217,0.0,2.13
89.318,0.0,2.13
89.419,0.0,2.13
89.520,9.9,2.13
89.621,0.0,2.13
89.721,0.0,2.13
89.822,0.0,2.13
89.923,0.0,2.13
90.024,0.0,2.13
90.125,0.0,2.13
90.225,0.0,2.13
90.326,0.0,2.13
90.427,0.0,2.13
90.528,0.0,2.13
90.629,0.0,2.13
90.730,0.0,2.13
90.830,0.0,2.13
90.931,0.0,2.13
91.032,0.0,2.13
91.133,0.0,2.13
91.234,0.0,2.13
91.335,0.0,2.13
91.435,0.0,2.13
91.536,0.0,2.13
91.637,0.0,2.13
91.738,0.0,2.13
91.839,0.0,2.13
91.940,0.0,2.13
92.041,0.0,2.13
92.142,0.0,2.13
92.242,0.0,2.13
92.343,0.0,2.13
92.444,0.0,2.13
92.545,0.0,2.13
92.646,0.0,2.13
92.747,0.0,2.13
92.847,0.0,2.13
92.948,0.0,2.13
93.049,0.0,2.13
93.150,0.0,2.13
93.251,0.0,2.13
93.352,0.0,2.13
93.453,0.0,2.13
93.553,0.0,2.13
93.654,0.0,2.13
93.755,0.0,2.13
93.856,0.0,2.13
93.957,0.0,2.13
94.058,0.0,2.13
94.158,0.0,2.13
94.259,0.0,2.13
94.360,0.0,2.13
94.461,0.0,2.13
94.562,0.0,2.13
94.663,0.0,2.13
94.764,0.0,2.13
94.865,0.0,2.13
94.965,0.0,2.13
95.066,0.0,2.13
95.167,0.0,2.13
95.268,0.0,2.13
95.369,0.0,2.13
95.469,0.0,2.13
95.570,0.0,2.13
95.671,0.0,2.13
95.772,0.0,2.13
95.872,0.0,2.13
95.973,0.0,2.13
96.074,0.0,2.13
96.175,0.0,2.13
96.276,0.0,2.13
96.377,0.0,2.13
96.478,0.0,2.13
96.579,0.0,2.13
96.679,0.0,2.13
96.780,0.0,2.13
96.881,0.0,2.13
96.982,0.0,2.13
97.083,0.0,2.13
97.184,0.0,2.13
97.285,0.0,2.13
97.386,0.0,2.13
97.486,0.0,2.13
97.587,0.0,2.13
97.688,0.0,2.13
97.789,0.0,2.13
97.890,0.0,2.13
97.991,0.0,2.13
98.092,0.0,2.13
98.193,0.0,2.13
98.294,9.9,2.13
98.394,0.0,2.13
98.495,0.0,2.13
98.596,0.0,2.13
98.697,0.0,2.13
98.798,0.0,2.13
98.899,0.0,2.13
99.000,0.0,2.13
99.100,0.0,2.13
99.201,0.0,2.13
99.302,0.0,2.13
99.403,0.0,2.13
99.504,0.0,2.13
99.605,0.0,2.13
99.706,0.0,2.13
99.806,0.0,2.13
99.907,0.0,2.13
100.008,0.0,2.13
100.109,0.0,2.13
100.210,0.0,2.13
100.311,0.0,2.13
100.411,0.0,2.13
100.512,0.0,2.13
100.613,0.0,2.13
100.714,0.0,2.13
